StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
3702,8.0,1,1,0,68,4.0,1,1,65,71,0
4244,6.5,1,2,0,88,4.4,0,1,60,72,1
689,8.3,1,2,1,73,3.9,0,1,61,79,0
3433,7.7,1,3,0,90,4.3,1,1,80,78,1
4945,7.7,1,3,1,78,3.9,1,0,66,83,0
967,7.4,1,1,1,63,4.2,0,1,55,68,0
9485,6.5,0,3,0,78,4.2,1,1,74,69,0
2714,8.6,1,2,2,76,4.4,1,0,79,84,0
4758,8.9,2,2,0,90,4.8,1,1,72,87,1
9546,7.6,1,1,1,70,3.8,0,1,57,67,0
6321,7.0,1,1,0,86,4.0,0,1,55,83,1
5976,8.4,1,2,1,85,4.8,1,0,79,80,0
3573,7.6,1,3,0,70,4.8,0,1,59,73,0
5300,6.6,1,1,0,71,4.5,1,1,64,70,1
1991,6.6,1,1,1,85,4.0,0,1,57,62,1
1206,7.2,1,2,1,69,3.1,0,1,67,65,0
4972,8.0,2,3,0,90,4.8,1,1,89,80,1
6784,8.2,1,2,3,83,4.4,1,1,76,84,1
3601,7.8,0,2,2,85,4.7,1,1,85,87,1
6491,7.7,2,3,2,90,4.8,1,1,86,88,1
8610,7.0,2,1,1,88,4.8,1,1,75,81,1
9979,7.2,1,2,2,84,4.8,1,1,80,79,1
8071,8.8,1,3,2,90,4.8,1,1,75,82,1
8578,6.5,1,2,1,72,4.5,0,0,60,69,0
7974,6.5,2,3,2,80,4.2,0,1,75,72,0
1626,6.6,1,1,1,69,4.3,0,0,58,61,0
537,8.1,2,3,2,84,4.6,1,1,78,84,1
8767,8.3,1,0,0,85,4.3,1,1,87,83,1
7971,6.6,1,1,0,76,4.2,1,0,55,65,0
4213,8.4,2,3,2,88,4.6,1,1,84,76,1
6457,8.7,1,2,1,74,4.2,1,1,55,80,1
3508,8.7,2,3,3,90,4.6,1,1,77,87,1
8394,7.3,0,2,1,70,3.7,1,1,55,74,1
7113,8.4,1,1,0,80,4.6,0,1,71,72,1
2709,8.5,2,1,2,83,4.3,1,1,65,84,0
5032,8.0,1,3,0,80,4.7,0,1,68,83,1
6515,6.5,0,3,0,77,4.0,1,0,62,71,0
4663,8.4,0,1,0,76,4.2,1,1,55,85,1
4022,8.5,0,1,0,86,4.7,1,1,72,83,1
1855,7.3,1,2,2,84,4.4,1,1,76,81,1
9426,8.2,0,3,1,89,4.8,1,0,76,78,1
2873,8.3,2,3,2,90,4.8,1,1,74,88,1
3031,7.8,1,1,0,74,3.8,0,0,61,68,0
1646,8.2,2,3,2,90,4.6,1,1,76,87,1
3418,8.1,1,3,2,90,4.6,1,1,72,88,1
3477,8.7,2,3,2,89,4.8,1,1,77,83,1
9553,6.6,1,1,0,75,4.4,0,0,62,82,0
1793,7.6,1,1,0,60,4.2,0,0,62,67,0
3798,8.3,1,3,1,84,4.6,1,1,65,63,1
3369,8.5,2,3,2,88,4.8,1,1,82,87,1
7197,8.4,2,3,2,90,4.8,1,1,73,88,1
9642,6.8,1,3,0,80,4.4,0,1,75,67,0
5110,7.8,1,2,0,80,4.7,1,1,55,66,0
6025,7.6,2,2,1,72,3.9,1,0,79,80,0
8796,8.2,1,2,2,80,4.4,1,1,72,83,1
9295,7.5,2,3,2,90,4.7,1,1,65,82,0
127,7.5,1,1,1,68,4.7,0,0,58,64,0
5960,7.7,1,1,0,64,4.4,0,0,62,63,0
3877,7.9,1,3,2,90,4.8,1,1,90,82,1
4452,8.9,1,3,1,74,4.5,1,1,62,81,1
7148,8.1,0,2,0,82,4.2,1,0,68,75,1
3532,7.6,1,2,0,71,4.5,0,1,55,64,1
828,7.1,0,2,0,80,3.8,0,1,57,70,0
7791,7.4,1,1,0,60,4.2,0,1,55,65,0
985,8.3,1,1,2,88,4.1,1,0,70,80,1
7784,8.2,1,3,2,90,4.4,1,1,71,81,1
2444,7.8,1,3,1,75,4.4,1,1,59,72,0
8555,8.6,2,3,2,90,4.8,0,1,71,85,1
346,7.1,1,1,1,63,3.6,0,1,58,68,0
815,6.6,0,1,1,72,4.1,0,1,64,70,0
6167,8.4,2,3,2,90,4.6,1,1,83,84,1
5780,8.6,1,3,0,82,4.3,1,1,71,82,1
2117,8.3,1,3,2,90,4.8,1,1,87,88,1
794,6.5,1,2,0,77,4.6,0,1,64,70,0
6899,8.6,1,3,2,90,4.8,1,1,73,83,1
2675,8.1,1,1,1,78,4.3,0,1,58,63,0
95,7.7,2,2,2,85,4.8,1,1,74,83,0
4226,7.1,2,3,0,79,4.8,1,1,70,88,1
3757,8.3,1,2,0,89,4.5,1,1,75,72,0
2892,8.3,2,1,0,80,4.7,1,1,84,86,1
2372,7.8,0,2,0,74,4.2,0,1,55,68,0
9389,7.2,1,1,0,65,3.7,0,0,63,71,0
3229,8.4,1,1,0,84,4.7,1,0,62,63,0
7864,6.6,1,3,1,82,4.6,0,1,59,87,0
6360,8.3,1,2,0,81,3.6,1,1,81,84,0
9197,7.7,2,2,0,90,4.7,1,1,70,86,1
7327,7.4,0,2,1,75,4.1,0,1,78,65,1
6029,6.8,1,2,0,82,4.4,1,1,59,69,1
1866,6.7,0,2,0,83,4.0,0,1,55,66,0
4613,7.6,1,1,0,65,4.1,1,0,55,65,0
2646,7.0,2,1,0,75,3.8,1,1,69,67,1
2244,7.5,1,2,0,79,3.8,0,0,64,70,0
5374,8.0,2,3,0,84,4.6,1,1,76,83,1
2337,7.5,1,2,1,90,3.4,0,1,59,72,0
951,8.3,1,1,1,64,4.1,0,0,55,71,0
1121,8.5,1,1,0,75,4.5,1,1,84,68,0
2205,8.3,0,3,1,76,4.5,1,0,81,67,0
420,7.8,1,3,0,78,4.4,0,1,77,70,1
923,8.2,1,1,0,76,4.7,1,1,75,84,0
8670,6.6,1,3,2,90,4.6,1,1,73,65,0
5409,7.9,1,3,0,84,4.7,1,1,70,85,1
5789,8.0,2,3,2,79,4.8,0,0,74,79,1
5743,6.5,1,3,2,77,4.2,1,1,78,81,0
7668,8.1,1,1,0,70,4.3,1,1,76,69,0
5568,7.5,1,3,0,83,4.1,1,1,78,81,1
8136,8.2,0,3,0,77,4.0,1,0,69,85,0
1203,7.5,1,1,1,77,4.5,1,1,72,86,1
5766,7.7,1,3,3,84,4.7,1,1,78,73,0
8390,8.3,1,3,2,90,4.7,1,1,80,85,1
1971,7.6,0,1,2,83,4.8,1,1,78,81,1
4019,7.6,1,2,1,74,4.1,0,1,55,65,1
3688,7.3,1,2,1,83,3.9,1,1,74,66,1
1998,8.1,2,3,0,87,4.4,1,1,86,88,1
4034,6.5,0,1,1,68,4.1,0,0,55,65,0
1249,7.3,0,2,0,69,3.8,0,1,55,63,0
2193,7.3,0,1,0,67,3.6,0,0,55,58,0
2713,6.8,1,1,0,73,4.3,0,0,63,68,0
2191,7.8,1,2,1,78,4.8,0,1,55,69,0
4671,8.1,1,3,2,90,4.3,1,1,73,86,1
5143,7.6,2,1,0,78,3.9,0,0,83,69,1
5985,7.7,1,1,2,64,4.4,1,1,61,64,0
6566,8.3,2,3,2,90,4.8,1,1,75,85,1
7805,6.6,2,3,1,85,4.1,0,0,74,69,0
6944,8.2,2,3,2,86,4.5,0,0,77,80,0
2137,6.5,1,2,1,72,4.6,1,1,82,71,0
1066,8.6,0,3,2,73,4.2,1,0,73,85,1
601,6.8,1,1,1,75,3.8,0,1,60,67,0
4228,8.1,2,3,2,90,4.8,1,1,89,83,1
7578,6.5,1,2,0,60,4.3,0,0,55,70,0
78,6.9,1,1,0,83,3.5,0,1,61,71,0
7547,8.0,2,3,2,87,4.8,1,1,75,81,1
2899,8.0,2,3,2,89,4.8,1,1,83,83,1
4821,8.0,2,3,1,78,4.5,1,1,79,80,1
9303,8.2,1,3,2,90,4.8,1,1,81,83,1
6414,7.9,2,3,2,90,4.7,1,1,88,83,1
9065,7.5,1,2,0,64,3.8,0,0,55,67,0
8008,8.6,2,1,2,90,4.8,1,1,81,80,1
5469,8.2,1,3,0,87,3.7,1,1,74,88,1
5952,7.4,1,1,1,81,4.2,0,0,82,61,0
3392,8.0,1,2,1,82,4.4,0,1,81,65,1
5416,7.4,1,2,0,80,4.6,0,1,76,71,1
2561,8.3,2,3,2,90,4.8,1,1,68,88,1
8163,7.7,2,3,2,87,4.8,1,1,80,82,1
2636,6.5,0,1,0,76,4.6,1,1,79,67,0
5257,8.2,2,2,0,88,4.1,1,1,63,77,0
3531,8.4,0,3,0,84,4.2,1,1,75,82,1
8568,8.0,1,3,2,90,4.8,1,1,79,84,1
1909,6.7,1,2,0,75,4.8,1,1,55,67,1
236,8.2,2,3,1,69,4.0,1,1,77,82,0
1605,7.9,2,3,2,90,4.8,1,1,75,87,1
7985,8.3,1,3,2,82,4.8,1,1,77,88,1
3491,7.9,2,3,2,86,4.8,1,1,71,84,0
1995,7.7,0,1,0,65,4.3,0,1,55,64,0
2825,7.3,1,1,0,84,4.5,0,1,55,75,0
9286,7.6,1,1,2,90,4.8,1,1,80,69,0
1343,8.4,1,3,2,90,4.1,1,1,77,82,1
8513,7.5,1,2,2,68,4.0,1,1,69,68,1
1620,7.7,1,1,0,80,4.5,0,0,55,74,0
5288,7.9,0,3,0,90,4.4,1,0,75,86,1
2061,7.1,1,1,0,79,3.8,0,0,55,61,0
9956,8.1,2,1,0,83,4.1,0,0,63,66,0
2220,8.3,2,3,2,82,4.8,1,1,79,81,1
6039,8.1,0,3,2,79,4.3,1,1,72,83,1
261,8.7,2,1,0,66,4.8,1,0,70,59,0
9366,8.4,2,3,2,90,4.8,1,1,79,88,1
9094,7.6,2,1,1,74,3.8,1,1,61,83,0
3745,7.5,1,3,2,83,4.3,1,1,75,81,0
2027,7.3,1,1,0,70,3.7,1,1,61,67,0
6989,6.8,1,2,0,88,4.8,1,1,80,64,1
4235,7.4,0,1,2,81,3.8,1,1,72,87,0
1918,7.5,2,3,2,79,4.4,1,1,70,80,1
1829,8.1,2,3,2,74,4.2,1,1,61,82,1
6234,6.5,1,1,1,68,3.9,0,1,55,73,0
9333,7.6,1,3,2,71,4.2,1,1,72,68,0
6284,7.4,0,1,2,79,3.5,0,1,55,66,0
4209,6.5,0,2,1,84,4.8,0,1,74,84,1
225,8.3,1,3,2,78,3.9,1,1,60,61,1
8916,7.5,0,1,0,74,4.5,1,1,71,80,0
6470,7.7,0,1,1,90,4.4,0,1,80,64,0
9414,7.4,1,1,0,79,3.8,1,0,60,60,0
847,6.5,1,1,1,75,3.9,0,0,58,66,0
4290,7.4,1,2,1,83,4.2,1,1,59,74,1
5561,6.5,1,1,1,83,4.4,0,0,55,74,0
2552,8.5,2,1,1,80,3.6,1,0,83,68,0
118,6.5,1,2,0,65,4.4,0,1,61,68,0
8838,6.5,1,1,0,69,3.5,0,1,55,72,0
5967,6.6,1,3,2,87,4.8,1,1,88,83,1
8196,7.6,1,1,1,70,4.4,0,0,58,63,0
8660,6.5,1,1,0,87,4.8,0,0,63,66,1
7490,6.5,1,1,1,81,4.8,0,1,58,77,0
6,7.0,0,2,2,71,4.2,1,0,55,66,0
5343,7.5,0,1,1,78,3.5,0,1,55,78,0
9112,6.7,1,2,1,79,3.9,0,1,82,83,0
4325,8.3,2,3,2,82,4.7,1,1,79,82,1
1064,6.5,1,1,0,80,3.8,0,0,61,65,1
2591,7.9,2,2,1,88,4.5,1,1,83,73,1
8435,7.9,0,1,0,80,4.8,0,1,83,69,0
3736,7.9,0,1,1,77,4.2,0,0,55,63,0
3518,7.5,1,3,0,86,4.5,1,1,90,67,1
6987,7.6,0,1,1,64,4.1,0,0,55,58,0
6768,8.7,2,3,2,90,4.8,1,1,75,87,1
5623,8.7,0,2,1,80,4.8,1,1,82,79,1
1606,8.2,0,2,0,89,4.1,0,1,55,82,0
1734,7.6,1,3,2,90,4.4,1,0,73,81,1
9342,6.5,1,1,2,68,3.8,1,0,61,70,0
3813,7.5,0,2,1,70,4.4,0,1,55,69,0
9625,6.7,1,1,0,85,4.4,0,1,55,68,0
1762,7.5,1,1,1,70,3.8,0,1,63,73,0
5402,8.2,1,3,0,89,4.8,1,1,80,88,0
2740,8.1,2,3,2,82,4.7,1,1,83,86,1
2473,7.9,2,1,2,75,3.9,1,0,77,80,0
6739,7.6,1,2,0,80,4.0,0,1,78,73,0
6892,6.6,1,1,1,69,4.5,0,1,61,68,0
7944,8.1,1,2,1,88,4.8,0,1,77,88,1
4207,8.4,2,3,2,87,4.8,1,1,79,86,1
6372,8.7,1,3,2,90,4.8,1,1,77,79,1
233,7.7,0,1,1,69,4.8,1,1,78,65,0
8259,8.1,0,3,0,76,3.9,1,1,66,83,0
7562,7.3,1,2,1,88,4.8,0,0,55,74,0
6169,6.9,1,1,1,70,4.5,0,0,65,72,0
3597,7.8,1,1,0,82,4.6,1,1,55,77,1
6289,8.1,2,3,2,84,4.1,1,1,87,85,1
4633,8.3,2,3,2,90,4.5,1,1,82,85,1
126,7.7,1,2,0,73,4.0,0,1,65,75,1
7642,6.9,1,2,0,70,4.8,1,1,78,88,0
6230,7.0,1,3,0,74,4.6,1,1,77,67,0
1297,6.8,2,2,2,78,4.3,1,1,78,86,1
1977,8.1,0,3,2,83,4.6,1,0,68,83,1
9481,8.0,1,3,1,80,4.6,1,0,80,70,0
9582,7.7,1,2,0,73,4.8,0,1,78,71,0
5751,7.5,1,1,1,75,4.0,0,0,55,74,0
8153,7.6,1,2,1,87,4.3,0,0,60,80,0
3087,7.7,1,1,0,81,4.3,0,0,60,70,1
9277,7.7,2,3,2,75,4.4,1,0,83,83,1
6883,7.5,1,1,2,80,4.5,0,0,64,70,0
9306,7.6,1,2,2,75,4.7,0,1,65,68,0
7674,6.5,1,2,0,71,4.0,1,1,75,74,0
3346,8.4,2,3,2,87,4.5,1,1,77,86,1
8173,8.4,1,3,2,78,4.5,1,1,78,73,1
9422,7.8,1,2,1,77,4.2,1,1,65,67,0
5871,7.7,1,1,1,89,4.4,0,0,55,63,0
6507,7.7,1,1,0,74,4.5,0,0,84,67,0
2798,7.5,0,1,1,72,3.5,0,1,55,65,0
919,7.4,2,1,0,77,4.3,0,0,66,74,1
1647,8.5,0,3,2,90,4.3,1,1,80,85,1
5123,7.8,0,2,0,79,4.5,1,0,80,81,0
5127,8.0,1,1,0,69,3.6,0,0,55,62,0
4622,7.3,1,2,1,86,3.4,0,1,63,74,0
6810,7.6,1,3,2,78,4.4,1,1,72,81,1
365,7.5,0,3,2,90,4.8,1,1,82,81,1
2126,7.7,1,3,0,86,4.8,1,1,79,84,1
8151,7.5,0,1,1,72,4.6,1,1,55,64,0
8718,7.3,0,1,0,72,4.3,0,0,55,68,0
56,8.8,2,3,2,90,4.8,1,1,86,88,1
639,7.4,1,2,0,68,4.3,0,1,56,67,0
303,7.4,1,1,1,64,4.0,0,0,55,62,0
5812,7.5,0,1,0,79,3.6,0,1,77,72,0
1277,8.6,2,2,2,90,4.8,1,1,72,88,1
4433,7.7,0,1,0,67,3.8,0,1,57,66,0
3645,6.6,1,3,0,83,4.8,1,1,76,84,1
4144,7.4,1,2,0,89,4.2,1,1,74,83,0
2879,7.6,0,1,0,88,4.3,0,1,56,62,0
6494,8.4,1,2,1,76,4.0,1,1,55,84,1
5241,8.6,1,1,3,71,3.9,1,0,62,66,1
9409,8.8,0,3,0,68,4.1,1,1,55,66,0
6938,6.6,0,1,1,72,3.9,0,0,64,62,0
7241,8.3,2,3,2,90,4.7,1,1,63,87,1
2594,7.5,1,2,1,76,4.2,0,1,55,71,0
2394,6.9,0,3,2,82,4.8,1,1,85,79,1
524,8.0,0,3,3,90,4.3,1,1,75,87,1
6377,7.5,1,1,0,79,4.3,0,0,58,70,0
6982,7.9,2,1,0,73,4.4,1,0,66,57,1
6678,8.6,2,3,1,88,4.8,1,1,71,83,1
3901,8.5,2,3,2,88,4.3,0,0,73,86,0
9635,7.6,2,3,2,79,4.7,1,1,55,82,1
5586,6.5,1,1,0,72,4.5,0,0,55,66,0
9361,8.0,2,3,0,90,4.8,1,1,76,86,1
7957,6.7,0,1,1,77,3.7,0,0,63,67,0
7571,6.5,1,1,0,79,3.7,0,0,63,62,0
6778,7.6,0,1,0,79,4.0,0,0,55,63,0
672,7.3,1,1,0,71,4.6,1,1,75,67,0
4189,8.3,0,3,1,88,4.1,1,1,55,80,0
667,8.7,2,3,2,87,4.8,1,1,55,84,1
3267,7.4,1,3,1,89,3.6,1,1,68,83,0
1888,8.1,2,3,2,90,4.8,1,1,84,86,1
8473,6.5,1,1,0,77,4.3,0,0,55,66,0
9092,6.5,0,1,1,80,3.2,0,0,71,60,0
7688,7.6,1,1,1,71,3.8,0,0,62,71,0
6032,7.6,1,1,0,73,4.2,0,1,55,69,0
6091,7.6,1,1,0,71,4.0,0,0,56,58,0
6239,8.5,2,3,2,83,4.8,1,1,76,83,1
7351,8.3,1,3,2,89,4.8,1,1,81,85,1
7831,6.5,1,1,1,78,4.3,0,1,77,69,0
761,7.5,1,1,0,79,3.7,0,0,55,58,0
6255,6.6,0,1,1,60,3.9,0,0,64,63,0
1907,7.7,1,3,1,84,4.7,1,0,59,65,0
3819,6.7,1,1,0,71,3.9,0,0,65,62,0
6270,6.5,0,2,0,69,4.5,0,0,64,69,0
4301,7.7,1,3,1,79,4.4,1,1,70,84,1
5570,8.5,2,3,2,84,4.6,1,1,85,82,1
7942,7.4,0,2,1,71,4.7,0,1,69,81,0
4165,7.5,1,2,0,80,3.5,0,0,66,65,0
5972,7.6,0,3,0,88,4.6,1,0,82,81,1
3580,8.3,0,1,2,75,4.2,0,1,73,69,0
2833,7.2,1,3,2,80,4.6,0,0,79,84,1
5450,8.4,0,3,2,81,4.8,1,0,77,84,1
3473,7.4,1,1,0,70,3.7,0,1,61,72,0
6328,7.6,0,1,0,72,4.0,0,1,55,73,0
138,8.1,2,2,2,90,4.5,1,1,73,82,1
7044,7.9,1,3,2,83,4.7,1,1,90,86,1
4893,8.6,1,2,3,76,4.7,1,1,81,80,0
2181,7.5,1,2,0,87,4.5,0,0,57,72,0
7731,7.7,1,1,2,79,3.9,0,1,56,66,0
3178,7.4,0,2,0,74,4.1,0,1,64,63,1
4855,7.4,1,1,1,80,3.6,1,1,78,74,0
4638,7.4,1,1,0,63,3.8,0,1,62,70,0
5116,7.6,1,1,1,75,3.6,0,1,65,66,0
7649,7.5,1,1,0,61,3.9,0,0,55,74,0
4262,7.4,0,1,1,63,3.5,0,0,56,68,0
1332,8.0,1,3,2,90,4.8,1,1,75,82,1
7003,7.3,1,2,1,76,4.7,0,1,67,73,0
6942,7.2,1,2,2,66,4.1,1,1,78,75,1
8018,7.4,0,1,0,76,4.0,0,0,60,70,0
6242,8.2,1,1,1,73,3.9,1,0,59,71,0
9988,7.7,1,2,0,82,4.2,1,1,84,70,1
6882,8.4,2,3,1,78,4.8,1,1,55,87,0
4531,8.9,2,3,2,90,4.7,1,1,81,87,1
4674,8.0,1,3,0,87,4.3,1,1,81,77,1
6997,8.6,2,3,2,90,4.8,1,1,84,85,0
1253,8.2,2,3,2,90,4.8,1,1,81,88,1
3375,7.4,1,1,1,68,3.9,1,1,62,63,0
2815,7.4,2,2,1,74,3.8,0,1,55,69,0
4720,6.8,1,1,0,74,4.2,0,1,58,73,0
6545,8.0,1,1,2,86,4.6,1,1,77,84,0
4859,8.0,2,3,0,90,4.7,0,1,73,87,1
7902,8.0,1,2,0,90,4.5,1,1,75,83,0
8581,8.5,0,1,0,71,4.0,1,0,73,69,0
8428,8.7,2,3,2,90,4.8,1,1,74,81,1
1078,7.4,1,1,0,78,3.9,0,0,55,80,0
4364,8.5,2,3,2,90,4.7,1,1,78,84,1
771,7.6,2,3,2,84,4.6,1,1,72,85,1
8866,7.7,2,3,2,90,4.8,1,1,87,88,1
250,7.4,1,2,1,68,3.4,0,1,57,61,0
7240,8.2,2,3,2,81,4.8,1,1,81,83,1
3420,8.1,2,1,1,87,4.1,1,1,55,69,0
4977,6.5,1,2,1,77,4.0,0,0,55,63,0
4545,8.5,0,2,0,90,4.4,1,1,79,61,1
5566,7.5,1,1,0,75,4.1,1,1,61,70,0
7940,7.6,1,2,1,72,4.4,0,0,74,73,0
717,8.5,2,3,2,88,4.3,0,1,67,88,0
9653,6.7,2,1,2,85,3.5,1,1,55,84,0
2049,8.6,2,3,1,90,4.8,1,1,75,88,1
5998,7.7,1,2,0,78,4.0,0,1,57,68,0
6601,6.9,1,1,1,77,4.4,1,1,80,83,1
7246,8.2,1,1,0,76,4.8,0,1,82,82,1
4179,8.4,1,3,3,90,4.8,1,1,78,85,1
4810,7.5,1,1,0,71,3.6,1,0,61,71,1
9483,7.6,0,1,0,71,3.5,0,1,55,70,0
7141,7.5,1,1,0,78,4.4,1,1,77,88,0
7191,7.8,2,3,2,90,4.8,1,1,87,84,1
1461,7.1,2,2,0,81,4.4,1,1,64,64,1
5990,8.7,1,3,3,90,4.5,1,1,79,87,1
2001,7.7,2,1,0,65,3.8,1,0,88,79,0
8176,9.0,2,3,0,90,4.8,1,1,85,80,1
405,6.9,0,1,2,76,4.8,1,0,78,82,1
385,8.5,2,1,3,82,3.6,1,1,67,81,0
9449,6.5,1,1,0,80,4.4,0,1,55,68,0
9488,6.9,1,1,1,68,4.4,1,1,55,65,0
1634,6.5,1,2,0,78,4.3,0,0,55,67,0
9854,8.2,2,3,2,90,4.6,1,1,75,84,1
4785,7.7,1,3,2,87,4.8,1,1,70,88,1
9457,8.1,2,3,2,90,4.8,1,1,78,83,1
6971,7.8,0,2,1,82,4.4,1,1,73,88,1
3926,7.5,1,1,0,77,4.0,0,1,55,65,0
4159,8.2,1,1,1,66,3.6,0,1,62,69,0
7450,7.5,1,2,0,78,3.9,0,0,66,68,0
8416,7.7,2,3,2,90,4.8,1,0,78,81,1
2194,7.8,1,1,0,79,4.0,0,1,55,70,0
1016,8.6,1,3,1,83,4.7,1,1,81,87,1
5125,7.7,0,1,0,65,4.6,0,0,58,59,0
7419,7.5,1,1,1,77,4.4,1,0,70,67,0
7410,7.8,2,2,2,80,4.6,1,1,90,79,1
8990,8.2,2,3,2,90,4.8,1,1,85,88,1
2872,7.7,0,2,0,80,4.3,0,1,55,68,0
10,7.8,1,3,2,79,4.4,1,1,85,86,1
1839,7.6,1,2,0,65,4.8,0,1,62,73,1
4805,7.5,1,3,0,84,4.2,1,1,82,69,1
256,8.5,1,3,2,75,4.5,1,1,75,84,0
7027,6.5,1,1,0,65,3.7,0,0,55,62,0
5714,6.9,2,2,2,72,3.7,1,1,58,71,0
3325,8.3,1,3,2,90,4.8,0,1,79,87,1
7715,6.5,1,2,1,84,4.7,1,1,77,72,0
1582,8.4,1,1,2,81,4.8,1,0,84,80,1
925,7.5,0,1,2,89,4.0,0,1,66,63,0
2780,8.1,2,3,2,82,4.2,1,1,72,82,0
7892,8.1,2,3,2,90,4.8,1,1,85,88,1
6133,6.5,0,1,0,74,4.1,1,0,66,61,0
5321,7.9,1,2,0,90,4.8,0,1,75,85,0
7313,6.5,1,2,0,86,4.4,1,1,55,66,0
7103,8.5,1,1,0,79,4.1,1,1,75,66,0
6043,8.4,2,3,2,89,4.8,1,1,76,85,1
3776,7.4,1,1,0,72,4.0,0,1,63,69,0
4836,8.3,0,3,1,79,4.5,1,0,55,64,0
4965,7.7,0,1,0,82,4.1,0,1,56,75,0
540,7.5,2,2,0,73,4.4,1,1,86,74,1
7484,8.4,1,2,1,77,4.0,1,1,79,84,0
2746,6.5,0,1,0,72,4.1,0,0,56,68,0
3720,7.2,1,2,0,73,4.2,0,1,61,63,0
6820,7.8,2,3,2,83,4.5,1,0,90,83,0
9338,8.0,2,3,1,90,4.8,1,1,86,85,1
4469,8.0,2,3,2,90,4.8,1,1,82,81,1
668,6.9,0,1,0,79,3.6,0,0,61,67,0
7576,8.3,2,3,2,90,4.4,1,1,90,84,1
8550,7.7,2,3,2,82,4.8,1,1,80,87,0
5064,7.6,1,1,1,82,4.3,0,0,62,60,1
1354,8.1,1,3,1,82,4.8,1,1,82,82,1
7115,6.9,1,3,2,78,3.8,1,1,75,74,0
9774,8.2,2,3,2,90,4.8,1,1,72,88,1
8663,8.5,0,3,0,81,4.4,1,1,82,83,0
2704,7.3,1,1,0,78,3.7,0,0,55,70,0
3331,7.5,1,1,1,66,4.0,0,0,58,65,0
8054,7.6,1,1,0,84,4.1,1,1,72,72,0
3585,6.5,0,1,0,72,3.7,1,1,63,66,0
9442,8.2,0,3,0,65,4.2,1,1,71,73,0
5646,6.5,1,2,1,89,4.0,0,1,55,67,0
3377,8.2,2,3,2,87,4.6,1,0,87,86,1
1257,7.6,1,1,1,77,4.1,0,1,64,70,0
6191,7.5,1,2,0,80,4.3,0,0,76,71,0
5349,8.5,1,3,1,84,4.3,1,1,55,66,0
4176,7.6,1,2,3,74,3.7,1,1,79,86,1
4911,6.7,1,1,0,83,4.2,0,0,55,57,0
1853,7.6,1,2,0,69,4.4,0,1,60,68,0
6317,6.5,1,1,1,60,4.0,0,0,62,69,0
9855,6.8,1,1,1,85,4.5,0,1,55,72,0
2106,8.1,2,3,2,85,4.8,1,1,80,79,1
134,8.7,0,3,2,88,4.8,0,0,87,84,0
5030,6.5,0,1,1,87,4.8,0,0,55,72,0
929,8.0,2,3,3,80,4.8,1,1,78,86,0
824,7.3,0,2,1,74,3.7,0,0,58,68,0
7577,8.3,2,3,0,90,4.8,1,1,79,82,1
1532,7.6,1,2,2,81,3.8,1,0,84,86,1
1215,7.7,1,2,0,73,4.3,0,1,55,70,0
505,6.7,2,0,0,69,3.9,0,1,76,71,0
6531,8.4,2,3,2,88,4.5,1,1,73,83,1
3073,8.2,1,3,2,83,4.3,1,0,83,63,0
9087,6.6,0,1,0,67,3.3,0,1,55,69,0
8648,8.0,1,2,2,83,4.3,1,1,72,88,0
6620,7.2,0,1,1,68,4.3,1,1,58,59,0
9274,8.5,2,2,2,90,4.4,1,1,70,84,1
3710,8.4,2,3,0,89,4.1,1,1,88,71,1
4850,6.5,1,1,1,80,4.4,0,1,60,65,0
4749,8.2,1,1,2,85,4.8,1,1,79,82,1
4269,8.5,1,3,2,90,4.8,1,1,79,87,1
9879,7.6,2,3,1,79,4.8,0,1,67,85,1
8906,6.5,1,1,1,79,4.7,0,1,59,64,0
4187,8.3,2,3,2,90,4.8,1,1,80,84,1
5302,7.7,1,2,2,79,4.8,1,1,82,82,0
2924,7.7,1,3,1,84,3.9,0,1,55,78,0
6589,7.5,1,1,1,71,4.0,1,0,59,69,0
1811,8.4,1,3,2,87,4.8,1,1,75,88,1
3487,7.0,1,1,2,75,4.4,1,0,59,68,0
7420,6.5,1,1,0,67,3.9,0,0,84,66,0
3142,7.5,0,1,0,66,4.2,0,0,58,65,0
9348,8.6,2,3,2,90,4.8,1,1,82,82,0
1325,8.5,1,1,2,85,4.7,1,1,80,77,1
4313,8.6,2,3,2,90,4.8,1,0,82,87,1
7495,6.5,0,3,0,77,3.6,1,0,60,74,0
8703,7.5,1,2,2,80,4.3,1,1,65,80,1
8692,7.8,2,3,2,90,4.5,1,1,78,83,1
9504,6.8,1,2,1,72,4.3,1,1,55,68,0
5542,6.5,1,1,0,79,4.0,1,1,79,74,0
6173,7.6,1,1,0,79,3.7,0,1,55,65,1
1541,6.5,0,1,0,78,3.5,0,1,55,67,0
9410,6.9,0,1,1,70,3.5,0,1,59,71,0
2682,6.5,1,1,1,79,3.8,0,1,60,69,0
9883,8.0,1,3,2,84,4.3,1,1,76,78,1
6314,8.5,2,3,2,90,4.7,1,1,84,87,1
1192,7.8,1,2,1,70,4.1,0,1,55,63,0
5294,8.4,0,3,2,90,4.8,1,1,88,84,1
1543,6.7,1,1,0,74,4.1,0,1,55,68,0
7057,7.9,2,3,2,90,4.8,1,1,70,83,1
